cust_id,transaction_type,transaction_date,subscription_type,subscription_price
5881,REDUCTION,2021-05-01,BASIC,50
5882,initial,2022-05-01,BASIC,50
5883,initial,2022-09-01,BASIC,50
5884,initial,2022-10-01,MAX,150
5885,initial,2022-10-01,MAX,150
5886,initial,2021-11-01,BASIC,50
5886,UPGRADE,2022-08-01,PRO,100
5886,CHURN,2022-10-01,BASIC,50
5887,initial,2020-03-01,PRO,100
5887,UPGRADE,2021-05-01,MAX,150
5888,initial,2020-05-01,BASIC,50
5888,CHURN,2021-01-01,BASIC,50
5889,initial,2021-04-01,MAX,150
5889,REDUCTION,2022-05-01,PRO,100
5890,initial,2022-06-01,BASIC,50
5891,initial,2021-02-01,PRO,100
5891,REDUCTION,2022-01-01,BASIC,50
"""5892""",initial,2021-12-01,PRO,100
5892,UPGRADE,2022-03-01,MAX,150
5893,initial,2020-03-01,PRO,100
5893,UPGRADE,2021-04-01,MAX,150
5894,initial,2020-01-01,PRO,100
5894,UPGRADE,2022-05-01,MAX,150
5894,CHURN,2022-10-01,MAX,150
5895,initial,2022-10-01,BASIC,50
5896,initial,2020-05-01,PRO,100
5896,UPGRADE,2021-01-01,MAX,150
5897,initial,2020-02-01,PRO,100
5897,CHURN,2020-11-01,PRO,100
5898,initial,2021-01-01,PRO,100
5898,REDUCTION,2021-06-01,BASIC,50
5899,initial,2021-06-01,BASIC,50
5899,UPGRADE,2022-01-01,PRO,100
5899,CHURN,2022-01-01,BASIC,50
5900,initial,2021-07-01,BASIC,50
5900,UPGRADE,2022-08-01,MAX,150
5901,initial,2022-04-01,PRO,100
5901,REDUCTION,2022-10-01,BASIC,50
5902,initial,2022-04-01,BASIC,50
5903,initial,2021-05-01,MAX,150
5903,REDUCTION,2022-11-01,PRO,100
5904,initial,2020-01-01,BASIC,50
5904,UPGRADE,2022-03-01,MAX,150
5905,initial,2022-03-01,BASIC,50
"""5905""",UPGRADE,2022-10-01,PRO,100
5906,initial,2022-10-01,BASIC,50
5907,initial,2022-03-01,MAX,150
5907,REDUCTION,2022-07-01,PRO,100
5908,initial,2022-01-01,BASIC,50
5909,initial,2020-08-01,BASIC,50
5909,CHURN,2021-05-01,BASIC,50
"""5910""",initial,2020-12-01,PRO,100
5910,CHURN,2021-05-01,PRO,100
5911,initial,2020-09-01,BASIC,50
5911,UPGRADE,2021-08-01,MAX,150
5912,initial,2021-09-01,BASIC,50
"""5913""",initial,2020-11-01,BASIC,50
5913,UPGRADE,2022-07-01,MAX,150
"""5914""",initial,2021-01-01,MAX,150
5914,REDUCTION,2021-03-01,PRO,100
5915,initial,2021-06-01,MAX,150
5915,REDUCTION,2022-02-01,PRO,100
5916,initial,2021-05-01,BASIC,50
5917,initial,2020-10-01,MAX,150
5917,REDUCTION,2021-04-01,PRO,100
5918,initial,2022-04-01,BASIC,50
5919,initial,2022-11-01,BASIC,50
"""5920""",initial,2020-01-01,BASIC,50
5920,UPGRADE,2020-11-01,MAX,150
5921,initial,2022-02-01,BASIC,50
5921,UPGRADE,2022-11-01,MAX,150
5922,initial,2020-04-01,BASIC,50
5922,UPGRADE,2020-10-01,MAX,150
5922,CHURN,2021-01-01,BASIC,50
"""5923""",initial,2021-05-01,BASIC,50
5924,initial,2022-10-01,BASIC,50
5925,initial,2022-11-01,PRO,100
5926,initial,2022-03-01,PRO,100
5927,initial,2021-11-01,BASIC,50
"""5927""",CHURN,2022-05-01,BASIC,50
5928,initial,2022-10-01,MAX,150
"""5929""",initial,2022-10-01,BASIC,50
5930,initial,2022-12-01,PRO,100
5931,initial,2021-01-01,PRO,100
5931,UPGRADE,2021-10-01,MAX,150
"""5931""",CHURN,2021-10-01,PRO,100
5932,initial,2022-04-01,BASIC,50
5933,initial,2022-08-01,BASIC,50
5934,initial,2022-09-01,BASIC,50
5935,initial,2021-11-01,PRO,100
5935,UPGRADE,2022-07-01,MAX,150
5936,initial,2021-08-01,PRO,100
5936,CHURN,2021-12-01,PRO,100
5937,initial,2020-12-01,MAX,150
5937,REDUCTION,2021-02-01,PRO,100
5938,initial,2022-12-01,PRO,100
5939,initial,2021-06-01,PRO,100
5939,UPGRADE,2022-10-01,MAX,150
"""5940""",initial,2022-11-01,BASIC,50
5941,initial,2020-10-01,MAX,150
5941,REDUCTION,2021-10-01,PRO,100
5942,initial,2020-07-01,MAX,150
5942,REDUCTION,2020-09-01,PRO,100
5943,initial,2020-05-01,PRO,100
5943,UPGRADE,2021-10-01,MAX,150
5944,initial,2022-03-01,MAX,150
5945,initial,2020-09-01,BASIC,50
5945,UPGRADE,2022-10-01,PRO,100
5946,initial,2020-06-01,BASIC,50
5946,UPGRADE,2022-05-01,PRO,100
5947,initial,2020-10-01,PRO,100
5947,UPGRADE,2021-05-01,MAX,150
5947,CHURN,2021-10-01,MAX,150
5948,initial,2022-04-01,BASIC,50
5949,initial,2020-09-01,BASIC,50
5949,UPGRADE,2020-12-01,PRO,100
5949,CHURN,2021-04-01,BASIC,50
5950,initial,2021-02-01,MAX,150
5950,REDUCTION,2022-04-01,BASIC,50
5951,initial,2021-03-01,BASIC,50
5951,CHURN,2022-01-28,BASIC,50
5952,initial,2022-10-01,BASIC,50
5953,initial,2021-07-01,PRO,100
5953,REDUCTION,2022-06-01,BASIC,50
5954,initial,2020-01-01,BASIC,50
5954,UPGRADE,2022-02-01,PRO,100
5954,CHURN,2022-06-01,PRO,100
5955,initial,2022-07-01,MAX,150
5955,REDUCTION,2022-10-01,BASIC,50
"""5956""",initial,2021-09-01,BASIC,50
5957,initial,2022-01-01,PRO,100
5957,REDUCTION,2022-09-01,BASIC,50
5958,initial,2020-06-01,BASIC,50
5958,CHURN,2021-01-01,BASIC,50
5959,initial,2020-11-01,BASIC,50
5959,UPGRADE,2022-02-01,PRO,100
5960,initial,2020-05-01,PRO,100
"""5960""",CHURN,2021-05-01,PRO,100
"""5961""",initial,2021-02-01,PRO,100
5961,UPGRADE,2022-07-01,MAX,150
5962,initial,2020-01-01,MAX,150
5962,REDUCTION,2021-04-01,PRO,100
5962,CHURN,2021-11-01,PRO,100
5963,initial,2021-09-01,BASIC,50
5963,CHURN,2021-12-01,BASIC,50
5964,initial,2020-01-01,BASIC,50
5964,UPGRADE,2020-04-01,MAX,150
5965,initial,2020-06-01,BASIC,50
5965,CHURN,2021-02-01,BASIC,50
5966,initial,2022-04-01,MAX,150
5966,REDUCTION,2022-10-01,BASIC,50
5966,CHURN,2022-11-18,BASIC,50
5967,initial,2022-04-01,BASIC,50
5968,initial,2020-07-01,PRO,100
5968,REDUCTION,2021-04-01,BASIC,50
5968,CHURN,2021-05-05,BASIC,50
5969,initial,2022-10-01,BASIC,50
5969,CHURN,2023-07-03,BASIC,50
5970,initial,2020-08-01,BASIC,50
5970,UPGRADE,2021-12-01,PRO,100
5971,initial,2022-06-01,BASIC,50
5972,initial,2020-01-01,BASIC,50
5972,UPGRADE,2022-03-01,MAX,150
5973,initial,2021-09-01,MAX,150
5973,CHURN,2022-05-01,MAX,150
5974,initial,2020-02-01,PRO,100
5974,REDUCTION,2021-09-01,BASIC,50
"""5974""",CHURN,2022-03-01,BASIC,50
5975,initial,2021-01-01,BASIC,50
5975,CHURN,2021-09-01,BASIC,50
5976,initial,2021-10-01,BASIC,50
5976,UPGRADE,2022-06-01,PRO,100
5976,CHURN,2022-09-01,BASIC,50
5977,initial,2022-12-01,PRO,100
5978,initial,2022-10-01,PRO,100
5979,initial,2020-10-01,PRO,100
"""5979""",UPGRADE,2021-10-01,MAX,150
5979,CHURN,2021-10-01,PRO,100
5980,initial,2022-01-01,MAX,150
5981,initial,2021-07-01,PRO,100
5981,UPGRADE,2021-11-01,MAX,150
5981,CHURN,2022-10-01,MAX,150
5982,initial,2022-04-01,PRO,100
5983,initial,2021-03-01,PRO,100
5983,REDUCTION,2021-12-01,BASIC,50
5984,initial,2020-10-01,BASIC,50
5985,initial,2021-01-01,MAX,150
5985,REDUCTION,2021-12-01,BASIC,50
5986,initial,2021-06-01,BASIC,50
5986,UPGRADE,2022-07-01,MAX,150
5987,initial,2020-05-01,BASIC,50
5987,UPGRADE,2022-10-01,MAX,150
5988,initial,2020-09-01,BASIC,50
5988,UPGRADE,2022-07-01,PRO,100
5989,initial,2022-07-01,BASIC,50
5990,initial,2022-11-01,MAX,150
5991,initial,2022-02-01,BASIC,50
5992,initial,2020-02-01,BASIC,50
5992,UPGRADE,2020-08-01,PRO,100
5993,initial,2022-12-01,BASIC,50
5994,initial,2021-04-01,MAX,150
5994,REDUCTION,2021-09-01,PRO,100
5995,initial,2020-06-01,PRO,100
5995,UPGRADE,2022-01-01,MAX,150
5996,initial,2022-10-01,BASIC,50
5997,initial,2022-08-01,BASIC,50
5997,UPGRADE,2022-11-01,PRO,100
5998,initial,2021-08-01,PRO,100
5998,REDUCTION,2022-06-01,BASIC,50
5999,initial,2020-03-01,PRO,100
5999,UPGRADE,2021-03-01,MAX,150
5999,CHURN,2021-11-01,MAX,150
6000,initial,2022-12-01,PRO,100
6001,initial,2021-11-01,BASIC,50
6002,initial,2022-11-01,PRO,100
6002,CHURN,2023-04-27,PRO,100
6003,initial,2021-01-01,MAX,150
6003,REDUCTION,2022-01-01,BASIC,50
6004,initial,2021-02-01,BASIC,50
6004,UPGRADE,2022-11-01,MAX,150
6005,initial,2020-12-01,BASIC,50
6005,UPGRADE,2022-02-01,PRO,100
6005,CHURN,2022-06-01,PRO,100
6006,initial,2021-11-01,BASIC,50
6006,CHURN,2022-05-01,BASIC,50
6007,initial,2022-07-01,PRO,100
6007,CHURN,2022-09-20,PRO,100
6008,initial,2021-10-01,BASIC,50
6009,initial,2020-08-01,BASIC,50
6009,UPGRADE,2022-08-01,PRO,100
6010,initial,2020-08-01,MAX,150
6010,REDUCTION,2022-02-01,PRO,100
6011,initial,2021-11-01,BASIC,50
6012,initial,2021-05-01,MAX,150
6012,REDUCTION,2022-11-01,BASIC,50
6013,initial,2022-09-01,PRO,100
6014,initial,2022-08-01,BASIC,50
"""6015""",initial,2021-09-01,PRO,100
6015,UPGRADE,2022-09-01,MAX,150
6016,initial,2020-02-01,BASIC,50
6016,UPGRADE,2022-02-01,MAX,150
6017,initial,2021-09-01,PRO,100
6017,CHURN,2022-06-01,PRO,100
6018,initial,2021-08-01,PRO,100
6018,UPGRADE,2022-07-01,MAX,150
6019,initial,2021-10-01,BASIC,50
6020,initial,2021-07-01,PRO,100
6020,UPGRADE,2021-11-01,MAX,150
6021,initial,2020-05-01,PRO,100
6021,UPGRADE,2022-04-01,MAX,150
6022,initial,2022-12-01,PRO,100
6023,initial,2021-01-01,BASIC,50
6024,initial,2021-06-01,MAX,150
6024,REDUCTION,2022-11-01,PRO,100
6025,initial,2020-11-01,MAX,150
"""6025""",REDUCTION,2021-08-01,BASIC,50
"""6026""",initial,2020-10-01,MAX,150
6026,REDUCTION,2021-12-01,PRO,100
6027,initial,2021-02-01,MAX,150
6027,REDUCTION,2021-12-01,BASIC,50
6027,CHURN,2022-08-01,BASIC,50
6028,initial,2020-03-01,PRO,100
6028,UPGRADE,2020-12-01,MAX,150
6028,CHURN,2021-11-01,MAX,150
6029,initial,2020-04-01,PRO,100
6029,UPGRADE,2021-04-01,MAX,150
6029,CHURN,2021-05-01,PRO,100
6030,initial,2022-01-01,MAX,150
6031,initial,2021-05-01,BASIC,50
6031,UPGRADE,2022-11-01,PRO,100
6032,initial,2021-10-01,BASIC,50
6032,UPGRADE,2022-02-01,PRO,100
6033,initial,2020-12-01,BASIC,50
6033,UPGRADE,2022-10-01,MAX,150
6034,initial,2020-09-01,BASIC,50
6034,UPGRADE,2021-01-01,PRO,100
6034,CHURN,2021-01-01,BASIC,50
6035,initial,2021-04-01,BASIC,50
6035,CHURN,2022-01-01,BASIC,50
6036,initial,2020-06-01,PRO,100
"""6036""",UPGRADE,2021-06-01,MAX,150
6037,initial,2021-02-01,MAX,150
"""6037""",REDUCTION,2022-10-01,BASIC,50
6038,initial,2021-07-01,MAX,150
6038,REDUCTION,2021-08-01,PRO,100
6039,initial,2022-06-01,PRO,100
"""6040""",initial,2022-01-01,MAX,150
6040,REDUCTION,2022-07-01,BASIC,50
6041,initial,2021-05-01,MAX,150
"""6041""",REDUCTION,2021-08-01,PRO,100
6042,initial,2020-09-01,PRO,100
6042,UPGRADE,2021-08-01,MAX,150
6043,initial,2022-02-01,MAX,150
6044,initial,2021-04-01,PRO,100
6044,UPGRADE,2021-12-01,MAX,150
6044,CHURN,2022-04-01,MAX,150
6045,initial,2022-07-01,BASIC,50
6046,initial,2021-12-01,MAX,150
6047,initial,2022-01-01,BASIC,50
6048,initial,2022-12-01,PRO,100
6049,initial,2021-06-01,BASIC,50
6050,initial,2020-03-01,PRO,100
6050,UPGRADE,2021-03-01,MAX,150
6051,initial,2021-12-01,BASIC,50
6052,initial,2021-06-01,PRO,100
6052,UPGRADE,2022-07-01,MAX,150
6053,initial,2022-04-01,BASIC,50
6053,UPGRADE,2022-09-01,PRO,100
6054,initial,2020-07-01,BASIC,50
6054,UPGRADE,2021-11-01,MAX,150
6055,initial,2022-02-01,PRO,100
6056,initial,2020-05-01,BASIC,50
6056,CHURN,2021-03-01,BASIC,50
6057,initial,2021-12-01,MAX,150
"""6057""",REDUCTION,2022-11-01,PRO,100
6058,initial,2022-07-01,BASIC,50
6059,initial,2020-10-01,MAX,150
6059,REDUCTION,2022-03-01,PRO,100
6060,initial,2022-12-01,PRO,100
6061,initial,2022-01-01,MAX,150
"""6062""",initial,2022-08-01,PRO,100
6062,REDUCTION,2022-11-01,BASIC,50
6063,initial,2021-04-01,PRO,100
6063,REDUCTION,2021-06-01,BASIC,50
6064,initial,2021-10-01,BASIC,50
6065,initial,2022-05-01,MAX,150
"""6066""",initial,2021-12-01,BASIC,50
6067,initial,2021-08-01,MAX,150
6068,initial,2020-01-01,PRO,100
6068,UPGRADE,2022-05-01,MAX,150
6069,initial,2020-10-01,PRO,100
6069,UPGRADE,2021-12-01,MAX,150
6070,initial,2021-03-01,PRO,100
6070,UPGRADE,2021-09-01,MAX,150
"""6071""",initial,2022-08-01,MAX,150
6072,initial,2020-08-01,MAX,150
6072,REDUCTION,2021-12-01,PRO,100
6073,initial,2021-06-01,PRO,100
6073,UPGRADE,2022-04-01,MAX,150
6074,initial,2021-02-01,BASIC,50
6074,UPGRADE,2021-12-01,MAX,150
6074,CHURN,2021-12-25,MAX,150
6075,initial,2021-03-01,PRO,100
6075,UPGRADE,2022-04-01,MAX,150
6076,initial,2021-08-01,PRO,100
6076,REDUCTION,2022-01-01,BASIC,50
6077,initial,2020-08-01,MAX,150
6077,REDUCTION,2020-11-01,PRO,100
6078,initial,2021-06-01,MAX,150
6078,REDUCTION,2021-12-01,BASIC,50
"""6079""",initial,2021-03-01,PRO,100
6079,REDUCTION,2022-07-01,BASIC,50
6080,initial,2022-02-01,BASIC,50
6080,CHURN,2022-07-01,BASIC,50
6081,initial,2020-09-01,MAX,150
6081,REDUCTION,2021-02-01,PRO,100
6082,initial,2020-07-01,PRO,100
6082,UPGRADE,2022-09-01,MAX,150
6083,initial,2021-01-01,PRO,100
6083,UPGRADE,2021-04-01,MAX,150
6084,initial,2022-12-01,BASIC,50
6085,initial,2020-03-01,BASIC,50
6085,UPGRADE,2021-03-01,MAX,150
6086,initial,2020-06-01,BASIC,50
6086,CHURN,2020-09-01,BASIC,50
6087,initial,2020-12-01,MAX,150
6087,REDUCTION,2021-04-01,BASIC,50
6088,initial,2021-05-01,BASIC,50
6088,CHURN,2022-04-01,BASIC,50
6089,initial,2021-01-01,BASIC,50
6090,initial,2020-05-01,BASIC,50
6090,CHURN,2021-05-01,BASIC,50
6091,initial,2022-03-01,BASIC,50
6092,initial,2022-09-01,BASIC,50
6093,initial,2022-12-01,BASIC,50
6094,initial,2021-09-01,BASIC,50
6095,initial,2021-08-01,PRO,100
6095,REDUCTION,2021-12-01,BASIC,50
6096,initial,2021-11-01,BASIC,50
6097,initial,2022-11-01,PRO,100
6097,CHURN,2023-02-01,PRO,100
6098,initial,2020-12-01,PRO,100
6098,CHURN,2021-10-01,PRO,100
6099,initial,2022-05-01,MAX,150
6099,REDUCTION,2022-06-01,PRO,100
6100,initial,2021-01-01,PRO,100
6100,UPGRADE,2021-09-01,MAX,150
6100,CHURN,2022-01-01,MAX,150
6101,initial,2020-01-01,BASIC,50
6101,UPGRADE,2021-09-01,PRO,100
"""6102""",initial,2021-12-01,PRO,100
6102,UPGRADE,2022-03-01,MAX,150
6103,initial,2022-06-01,MAX,150
"""6104""",initial,2022-08-01,MAX,150
6105,initial,2021-10-01,BASIC,50
6105,UPGRADE,2022-01-01,PRO,100
6106,initial,2020-02-01,PRO,100
6106,UPGRADE,2022-08-01,MAX,150
6107,initial,2020-09-01,BASIC,50
6108,initial,2022-09-01,BASIC,50
6109,initial,2021-06-01,BASIC,50
6109,CHURN,2022-01-01,BASIC,50
6110,initial,2022-08-01,PRO,100
6111,initial,2020-01-01,BASIC,50
6111,UPGRADE,2021-03-01,MAX,150
6112,initial,2021-08-01,BASIC,50
6112,UPGRADE,2022-03-01,PRO,100
6113,initial,2022-04-01,PRO,100
6113,REDUCTION,2022-10-01,BASIC,50
"""6114""",initial,2020-06-01,BASIC,50
6114,UPGRADE,2022-03-01,PRO,100
6115,initial,2020-06-01,PRO,100
6115,UPGRADE,2021-12-01,MAX,150
6116,initial,2021-01-01,PRO,100
"""6116""",REDUCTION,2022-01-01,BASIC,50
6117,initial,2022-05-01,BASIC,50
"""6118""",initial,2022-03-01,PRO,100
6118,REDUCTION,2022-10-01,BASIC,50
6119,initial,2022-08-01,BASIC,50
6120,initial,2020-04-01,PRO,100
6120,UPGRADE,2021-07-01,MAX,150
6121,initial,2022-11-01,PRO,100
6122,initial,2022-08-01,MAX,150
6123,initial,2022-12-01,PRO,100
6124,initial,2022-02-01,BASIC,50
6125,initial,2022-04-01,MAX,150
6125,REDUCTION,2022-11-01,BASIC,50
6126,initial,2022-12-01,PRO,100
6127,initial,2020-02-01,BASIC,50
6128,initial,2022-11-01,PRO,100
6129,initial,2020-11-01,PRO,100
6129,UPGRADE,2021-06-01,MAX,150
6130,initial,2022-02-01,PRO,100
6131,initial,2021-08-01,MAX,150
6131,REDUCTION,2022-01-01,BASIC,50
6132,initial,2020-09-01,MAX,150
6132,REDUCTION,2022-03-01,BASIC,50
6133,initial,2022-01-01,MAX,150
"""6133""",REDUCTION,2022-05-01,PRO,100
6134,initial,2021-07-01,PRO,100
6134,REDUCTION,2022-07-01,BASIC,50
6135,initial,2022-05-01,MAX,150
6136,initial,2020-03-01,BASIC,50
"""6136""",CHURN,2020-08-01,BASIC,50
6137,initial,2022-02-01,PRO,100
6137,REDUCTION,2022-04-01,BASIC,50
6138,initial,2022-02-01,PRO,100
6138,REDUCTION,2022-11-01,BASIC,50
6139,initial,2020-08-01,PRO,100
6139,CHURN,2021-05-01,PRO,100
6140,initial,2020-08-01,PRO,100
6140,UPGRADE,2022-01-01,MAX,150
6141,initial,2021-02-01,PRO,100
6141,UPGRADE,2021-07-01,MAX,150
6141,CHURN,2021-11-01,PRO,100
6142,initial,2022-06-01,MAX,150
6143,initial,2020-01-01,PRO,100
6143,UPGRADE,2021-07-01,MAX,150
6143,CHURN,2021-12-01,MAX,150
6144,initial,2020-10-01,PRO,100
6144,REDUCTION,2022-03-01,BASIC,50
"""6145""",initial,2022-11-01,BASIC,50
6146,initial,2022-03-01,PRO,100
6146,REDUCTION,2022-06-01,BASIC,50
6147,initial,2022-01-01,PRO,100
6148,initial,2021-08-01,MAX,150
6148,REDUCTION,2022-01-01,BASIC,50
6149,initial,2022-01-01,PRO,100
6149,REDUCTION,2022-04-01,BASIC,50
6150,initial,2020-10-01,MAX,150
6150,REDUCTION,2022-06-01,PRO,100
6151,initial,2021-06-01,BASIC,50
6151,CHURN,2021-11-01,BASIC,50
6152,initial,2022-01-01,BASIC,50
6153,initial,2021-12-01,PRO,100
6153,REDUCTION,2022-03-01,BASIC,50
6154,initial,2020-01-01,BASIC,50
6154,UPGRADE,2022-08-01,MAX,150
"""6155""",initial,2020-08-01,BASIC,50
6155,UPGRADE,2022-04-01,MAX,150
6156,initial,2021-11-01,PRO,100
6157,initial,2020-12-01,MAX,150
6157,REDUCTION,2022-05-01,BASIC,50
6158,initial,2021-02-01,MAX,150
"""6158""",REDUCTION,2021-03-01,BASIC,50
6159,initial,2020-05-01,BASIC,50
6160,initial,2021-04-01,BASIC,50
6160,UPGRADE,2021-11-01,PRO,100
6160,CHURN,2022-05-01,BASIC,50
6161,initial,2022-09-01,BASIC,50
6162,initial,2021-05-01,BASIC,50
6162,UPGRADE,2022-11-01,MAX,150
6163,initial,2021-09-01,PRO,100
"""6163""",REDUCTION,2022-07-01,BASIC,50
6164,initial,2020-12-01,MAX,150
6164,REDUCTION,2021-03-01,BASIC,50
6165,initial,2022-07-01,BASIC,50
6166,initial,2022-02-01,PRO,100
6166,REDUCTION,2022-07-01,BASIC,50
"""6167""",initial,2021-11-01,PRO,100
6167,CHURN,2022-09-01,PRO,100
6168,initial,2020-09-01,BASIC,50
6168,UPGRADE,2021-01-01,MAX,150
6169,initial,2021-05-01,BASIC,50
6170,initial,2022-07-01,MAX,150
6171,initial,2022-07-01,PRO,100
6172,initial,2020-04-01,BASIC,50
6172,UPGRADE,2022-07-01,MAX,150
6173,initial,2020-01-01,MAX,150
6173,REDUCTION,2020-12-01,BASIC,50
6173,CHURN,2020-12-03,BASIC,50
6174,initial,2022-08-01,MAX,150
6175,initial,2022-03-01,PRO,100
"""6175""",UPGRADE,2022-09-01,MAX,150
6176,initial,2021-12-01,PRO,100
6176,UPGRADE,2022-05-01,MAX,150
6177,initial,2021-10-01,PRO,100
6178,initial,2021-10-01,BASIC,50
6179,initial,2020-05-01,PRO,100
6179,UPGRADE,2021-10-01,MAX,150
"""6179""",CHURN,2022-07-01,MAX,150
6180,initial,2020-09-01,MAX,150
"""6180""",REDUCTION,2021-01-01,PRO,100
"""6180""",CHURN,2022-02-01,PRO,100
6181,initial,2020-03-01,BASIC,50
6181,UPGRADE,2020-09-01,MAX,150
6182,initial,2021-11-01,BASIC,50
6182,UPGRADE,2022-08-01,PRO,100
6183,initial,2021-08-01,MAX,150
6183,REDUCTION,2021-11-01,PRO,100
6184,initial,2020-02-01,MAX,150
6184,REDUCTION,2021-04-01,BASIC,50
6185,initial,2020-03-01,BASIC,50
6185,CHURN,2021-01-01,BASIC,50
"""6186""",initial,2022-04-01,MAX,150
6187,initial,2021-04-01,BASIC,50
"""6187""",UPGRADE,2022-08-01,MAX,150
6188,initial,2021-09-01,BASIC,50
6189,initial,2021-11-01,MAX,150
6189,CHURN,2022-10-22,MAX,150
6190,initial,2021-11-01,BASIC,50
6191,initial,2021-02-01,BASIC,50
6192,initial,2022-03-01,PRO,100
6193,initial,2021-03-01,BASIC,50
6193,UPGRADE,2021-07-01,MAX,150
6194,initial,2020-06-01,PRO,100
6194,UPGRADE,2020-09-01,MAX,150
6194,CHURN,2020-11-01,PRO,100
6195,initial,2021-09-01,PRO,100
6195,REDUCTION,2022-01-01,BASIC,50
6196,initial,2020-05-01,PRO,100
6196,REDUCTION,2021-06-01,BASIC,50
6197,initial,2022-02-01,BASIC,50
6198,initial,2021-03-01,PRO,100
6198,REDUCTION,2022-10-01,BASIC,50
6199,initial,2020-07-01,PRO,100
6199,CHURN,2021-02-01,PRO,100
6200,initial,2021-10-01,BASIC,50
6201,initial,2022-08-01,BASIC,50
6202,initial,2021-03-01,MAX,150
6202,REDUCTION,2021-09-01,PRO,100
6202,CHURN,2021-12-01,PRO,100
6203,initial,2022-02-01,PRO,100
6203,REDUCTION,2022-07-01,BASIC,50
6204,initial,2022-01-01,PRO,100
6205,initial,2022-04-01,BASIC,50
6206,initial,2021-01-01,BASIC,50
6207,initial,2020-04-01,BASIC,50
6207,UPGRADE,2021-10-01,MAX,150
6208,initial,2022-07-01,MAX,150
6209,initial,2021-07-01,PRO,100
6210,initial,2022-01-01,PRO,100
6211,initial,2021-01-01,MAX,150
6211,REDUCTION,2022-03-01,PRO,100
"""6212""",initial,2020-04-01,BASIC,50
6212,UPGRADE,2022-01-01,MAX,150
6213,initial,2020-01-01,MAX,150
6213,REDUCTION,2020-12-01,PRO,100
6214,initial,2020-09-01,MAX,150
6214,REDUCTION,2022-04-01,BASIC,50
6215,initial,2020-10-01,PRO,100
6215,CHURN,2021-09-01,PRO,100
6216,initial,2021-01-01,MAX,150
6216,REDUCTION,2022-03-01,PRO,100
6217,initial,2021-08-01,PRO,100
6217,CHURN,2022-06-01,PRO,100
6218,initial,2020-05-01,BASIC,50
6218,UPGRADE,2022-04-01,MAX,150
6218,CHURN,2022-11-01,MAX,150
6219,initial,2022-08-01,BASIC,50
6220,initial,2022-11-01,MAX,150
6221,initial,2021-07-01,PRO,100
6221,CHURN,2022-03-01,PRO,100
6222,initial,2020-10-01,PRO,100
6222,REDUCTION,2022-02-01,BASIC,50
6223,initial,2020-09-01,PRO,100
6223,CHURN,2021-01-01,PRO,100
6224,initial,2022-03-01,BASIC,50
6224,CHURN,2022-06-01,BASIC,50
6225,initial,2020-04-01,BASIC,50
6225,UPGRADE,2022-06-01,MAX,150
6226,initial,2020-06-01,PRO,100
6226,UPGRADE,2020-11-01,MAX,150
6227,initial,2021-03-01,BASIC,50
6228,initial,2021-02-01,MAX,150
"""6228""",REDUCTION,2021-12-01,PRO,100
"""6228""",CHURN,2021-12-31,PRO,100
"""6229""",initial,2021-02-01,BASIC,50
6230,initial,2020-01-01,BASIC,50
"""6230""",UPGRADE,2021-01-01,MAX,150
6230,CHURN,2021-01-01,BASIC,50
6231,initial,2022-04-01,MAX,150
6231,CHURN,2022-08-01,MAX,150
6232,initial,2022-07-01,PRO,100
6232,REDUCTION,2022-11-01,BASIC,50
6232,CHURN,2023-01-25,BASIC,50
6233,initial,2022-09-01,MAX,150
"""6233""",REDUCTION,2022-11-01,PRO,100
6234,initial,2020-04-01,PRO,100
6234,UPGRADE,2022-06-01,MAX,150
6234,CHURN,2022-10-01,MAX,150
"""6235""",initial,2020-01-01,PRO,100
"""6235""",UPGRADE,2021-03-01,MAX,150
6236,initial,2021-02-01,PRO,100
6236,UPGRADE,2021-12-01,MAX,150
6237,initial,2022-06-01,BASIC,50
6238,initial,2021-09-01,PRO,100
"""6238""",UPGRADE,2022-08-01,MAX,150
6239,initial,2021-05-01,PRO,100
6239,REDUCTION,2021-12-01,BASIC,50
6240,initial,2022-08-01,BASIC,50
6241,initial,2021-08-01,BASIC,50
6242,initial,2022-01-01,MAX,150
6242,CHURN,2022-05-01,MAX,150
6243,initial,2022-02-01,MAX,150
"""6244""",initial,2022-12-01,MAX,150
6245,initial,2020-11-01,PRO,100
6245,CHURN,2021-08-01,PRO,100
6246,initial,2022-03-01,MAX,150
"""6247""",initial,2022-03-01,PRO,100
6247,REDUCTION,2022-05-01,BASIC,50
6248,initial,2020-12-01,PRO,100
6248,UPGRADE,2022-04-01,MAX,150
6249,initial,2022-04-01,PRO,100
6250,initial,2020-10-01,PRO,100
6250,REDUCTION,2021-05-01,BASIC,50
6251,initial,2022-02-01,PRO,100
6251,CHURN,2022-07-01,PRO,100
6252,initial,2020-09-01,BASIC,50
6252,CHURN,2021-03-01,BASIC,50
6253,initial,2021-05-01,PRO,100
"""6253""",UPGRADE,2022-06-01,MAX,150
6254,initial,2022-02-01,PRO,100
6254,UPGRADE,2022-08-01,MAX,150
6255,initial,2020-02-01,BASIC,50
6256,initial,2021-04-01,BASIC,50
6257,initial,2020-09-01,PRO,100
6257,UPGRADE,2021-11-01,MAX,150
6257,CHURN,2022-07-01,MAX,150
6258,initial,2020-01-01,MAX,150
6258,REDUCTION,2020-06-01,PRO,100
