cust_id,customer_gender,age_group,customer_country,referral_type
5918,Male,18-24,Norway,Google Ads
5919,Male,45-54,Finland,Google Ads
5920,Female,25-34,Sweden,facebook
5921,Female,45-54,Denmark,Google Ads
5922,Male,35-44,Sweden,facebook
5923,Female,35-44,Denmark,Paid Search
5924,Male,18-24,Denmark,facebook
5925,Female,35-44,Norway,Unknown
5926,Female,25-34,Norway,Google Ads
5927,Male,25-34,Denmark,Google Ads
5928,Other,55-65,Denmark,facebook
5929,Female,25-34,Sweden,Paid Search
5930,Male,35-44,Sweden,Unknown
5931,Female,18-24,Finland,Organic Search
5932,Male,18-24,Denmark,facebook
5933,Male,25-34,Finland,Google Ads
5934,Male,35-44,Norway,Organic Search
5935,Male,55-65,Sweden,Organic Search
5936,Male,45-54,Denmark,Google Ads
5937,Female,35-44,Sweden,Paid Search
5938,Female,45-54,Denmark,Google Ads
5939,Female,45-54,Norway,Google Ads
5940,Male,45-54,Sweden,Google Ads
5941,Female,45-54,Sweden,Organic Search
5942,Female,45-54,Norway,Paid Search
5943,Male,55-65,Sweden,Organic Search
5944,Other,45-54,Sweden,facebook
5945,Male,35-44,Norway,facebook
5946,Female,25-34,Sweden,Organic Search
5947,Female,55-65,Sweden,facebook
5948,Female,55-65,Sweden,Google Ads
5949,Female,18-24,Finland,Google Ads
5950,Other,18-24,Finland,Google Ads
5951,Male,45-54,Finland,Google Ads
5952,Male,45-54,Sweden,Unknown
5953,Male,25-34,Norway,Paid Search
5954,Female,18-24,Norway,Paid Search
5955,Male,35-44,Denmark,Google Ads
5956,Female,25-34,Denmark,facebook
5957,Female,25-34,Sweden,Google Ads
5958,Male,55-65,Norway,facebook
5959,Male,18-24,Norway,Paid Search
5960,Female,55-65,Sweden,Unknown
5961,Male,18-24,Sweden,Paid Search
5962,Female,55-65,Finland,Google Ads
5963,Female,18-24,Denmark,Google Ads
5964,Female,45-54,Norway,Google Ads
5965,Male,18-24,Finland,facebook
5966,Male,45-54,Sweden,facebook
5967,Male,25-34,Sweden,facebook
5968,Female,18-24,Denmark,facebook
5969,Female,45-54,Sweden,Google Ads
5970,Female,45-54,Sweden,facebook
5971,Female,45-54,Norway,facebook
5972,Male,18-24,Denmark,TV
5973,Other,35-44,Finland,Unknown
5974,Male,55-65,Denmark,Google Ads
5975,Female,18-24,Norway,facebook
5976,Other,18-24,Sweden,Paid Search
5977,Male,35-44,Sweden,Paid Search
5978,Male,45-54,Sweden,Unknown
5979,Female,18-24,Sweden,Google Ads
5980,Female,55-65,Finland,facebook
5981,Male,18-24,Finland,facebook
5982,Male,35-44,Norway,facebook
5983,Male,18-24,Sweden,Paid Search
5984,Male,45-54,Sweden,Google Ads
5985,Female,45-54,Sweden,Organic Search
5986,Female,55-65,Sweden,Paid Search
5987,Male,35-44,Denmark,Unknown
5988,Other,55-65,Denmark,Organic Search
5989,Female,35-44,Sweden,facebook
5990,Male,45-54,Finland,facebook
5991,Male,35-44,Denmark,Google Ads
5992,Female,18-24,Norway,facebook
5993,Female,18-24,Sweden,facebook
5994,Other,55-65,Sweden,facebook
5995,Male,25-34,Sweden,Unknown
5996,Female,45-54,Finland,facebook
5997,Female,18-24,Finland,facebook
5998,Female,65-55,Sweden,Google Ads
5999,Other,18-24,Denmark,Google Ads
6000,Female,35-44,Sweden,Unknown
6001,Male,35-44,Finland,Paid Search
6002,Female,55-65,Sweden,facebook
6003,Female,18-24,Sweden,Bing
6004,Female,45-54,Denmark,Bing
6005,Female,45-54,Sweden,Unknown
6006,Male,18-24,Sweden,Google Ads
6007,Female,45-54,Denmark,facebook
6008,Male,25-34,Sweden,Google Ads
6009,Male,25-34,Sweden,facebook
6010,Other,55-65,Sweden,Google Ads
6011,Female,25-34,Norway,Unknown
6012,Female,55-65,Norway,Google Ads
6013,Female,18-24,Denmark,Organic Search
6014,Female,18-24,Sweden,facebook
6015,Female,45-54,Norway,facebook
6016,Male,35-44,Sweden,facebook
6017,Female,25-34,Sweden,Google Ads
6018,Male,18-24,Norway,facebook
6019,Male,35-44,Norway,Organic Search
6020,Female,35-44,Sweden,Google Ads
6021,Female,25-34,Sweden,Google Ads
6022,Female,18-24,Norway,Organic Search
6023,Female,18-24,Norway,facebook
6024,Female,35-44,Finland,TV
6025,Female,55-65,Sweden,Google Ads
6026,Other,18-24,Sweden,Paid Search
6027,Female,35-44,Denmark,Paid Search
6028,Male,18-24,Sweden,Google Ads
6029,Male,35-44,Denmark,Google Ads
6030,Female,18-24,Sweden,Google Ads
6031,Male,35-44,Sweden,Paid Search
6032,Female,35-44,Sweden,Paid Search
6033,Female,18-24,Sweden,Google Ads
6034,Female,45-54,Denmark,Google Ads
6035,Male,35-44,Denmark,facebook
6036,Male,18-24,Finland,Paid Search
6037,Female,45-54,Finland,Google Ads
6038,Other,45-54,Sweden,facebook
6039,Female,65-55,Sweden,Display
6040,Female,25-34,Finland,Organic Search
6041,Male,18-24,Sweden,Paid Search
6042,Female,35-44,Sweden,facebook
6043,Male,55-65,Finland,Organic Search
6044,Male,18-24,Denmark,Organic Search
6045,Female,18-24,Denmark,Organic Search
6046,Female,55-65,Denmark,facebook
6047,Male,18-24,Sweden,facebook
6048,Male,55-65,Finland,Google Ads
6049,Female,35-44,Denmark,facebook
6050,Male,65-55,Sweden,Organic Search
6051,Male,45-54,Sweden,Google Ads
6052,Female,45-54,Norway,Paid Search
6053,Male,35-44,Denmark,Organic Search
6054,Female,25-34,Sweden,Google Ads
6055,Female,35-44,Finland,Paid Search
6056,Female,25-34,Denmark,Display
6057,Male,18-24,Sweden,facebook
6058,Female,25-34,Norway,Google Ads
6059,Female,25-34,Denmark,facebook
6060,Female,18-24,Sweden,Unknown
6061,Male,25-34,Finland,Google Ads
6062,Female,18-24,Sweden,facebook
6063,Male,18-24,Norway,Google Ads
6064,Male,18-24,Sweden,Google Ads
6065,Female,55-65,Norway,facebook
6066,Male,18-24,Sweden,facebook
6067,Female,35-44,Sweden,Google Ads
6068,Female,35-44,Sweden,Google Ads
6069,Female,45-54,Sweden,Google Ads
6070,Male,45-54,Norway,Google Ads
6071,Female,35-44,Sweden,facebook
6072,Female,55-65,Norway,facebook
6073,Male,18-24,Sweden,Google Ads
6074,Male,55-65,Norway,Google Ads
6075,Female,18-24,Finland,Google Ads
6076,Female,45-54,Sweden,Paid Search
6077,Male,25-34,Sweden,Google Ads
6078,Male,45-54,Denmark,Paid Search
6079,Female,25-34,Norway,Paid Search
6080,Male,35-44,Finland,Google Ads
6081,Female,35-44,Sweden,facebook
6082,Female,25-34,Sweden,Google Ads
6083,Female,18-24,Sweden,Organic Search
6084,Female,35-44,Finland,facebook
6085,Female,55-65,Sweden,facebook
6086,Male,25-34,Norway,facebook
6087,Female,25-34,Sweden,Google Ads
6088,Other,45-54,Finland,Google Ads
6089,Female,18-24,Sweden,Display
6090,Female,18-24,Finland,facebook
6091,Female,18-24,Sweden,Google Ads
6092,Female,18-24,Finland,Organic Search
6093,Female,18-24,Norway,Google Ads
6094,Female,25-34,Finland,Display
6095,Male,18-24,Sweden,Organic Search
6096,Male,18-24,Denmark,Google Ads
6097,Female,55-65,Norway,Organic Search
6098,Male,35-44,Finland,facebook
6099,Female,18-24,Denmark,facebook
6100,Female,25-34,Sweden,Google Ads
6101,Female,18-24,Sweden,facebook
6102,Other,35-44,Sweden,facebook
6103,Other,45-54,Denmark,Unknown
6104,Male,35-44,Norway,facebook
6105,Female,45-54,Finland,Google Ads
6106,Male,18-24,Sweden,Organic Search
6107,Female,25-34,Sweden,Google Ads
6108,Other,18-24,Norway,facebook
6109,Male,55-65,Denmark,Paid Search
6110,Female,55-65,Denmark,Unknown
6111,Male,18-24,Norway,Organic Search
6112,Male,25-34,Denmark,Google Ads
6113,Female,35-44,Finland,Google Ads
6114,Female,35-44,Norway,Google Ads
6115,Female,55-65,Norway,Bing
6116,Female,55-65,Sweden,Google Ads
6117,Female,18-24,Denmark,Display
6118,Female,55-65,Norway,Google Ads
6119,Male,35-44,Sweden,Paid Search
6120,Other,55-65,Sweden,Unknown
6121,Female,25-34,Finland,TV
6122,Female,55-65,Sweden,facebook
6123,Male,55-65,Finland,Google Ads
6124,Male,55-65,Sweden,facebook
6125,Other,35-44,Denmark,facebook
6126,Male,18-24,Norway,Organic Search
6127,Female,25-34,Sweden,facebook
6128,Male,18-24,Denmark,Google Ads
6129,Male,18-24,Norway,Google Ads
6130,Female,45-54,Denmark,Organic Search
6131,Female,25-34,Norway,Google Ads
6132,Female,65-55,Sweden,Organic Search
6133,Female,55-65,Denmark,Organic Search
6134,Other,18-24,Norway,Unknown
6135,Female,45-54,Sweden,Unknown
6136,Male,35-44,Denmark,Organic Search
6137,Female,35-44,Sweden,facebook
6138,Female,25-34,Norway,Organic Search
6139,Male,18-24,Finland,Google Ads
6140,Male,45-54,Norway,facebook
6141,Male,25-34,Finland,facebook
6142,Female,35-44,Denmark,facebook
6143,Female,45-54,Norway,Organic Search
6144,Female,35-44,Sweden,Unknown
6145,Female,35-44,Denmark,Google Ads
6146,Female,25-34,Sweden,Google Ads
6147,Male,18-24,Denmark,Google Ads
6148,Male,35-44,Denmark,Paid Search
6149,Male,18-24,Norway,Organic Search
6150,Female,25-34,Finland,Google Ads
6151,Other,55-65,Sweden,facebook
6152,Female,18-24,Denmark,Organic Search
6153,Female,25-34,Sweden,Organic Search
6154,Female,55-65,Finland,facebook
6155,Male,25-34,Sweden,facebook
6156,Male,25-34,Norway,Google Ads
6157,Male,35-44,Finland,Google Ads
6158,Male,65-55,Denmark,Organic Search
6159,Female,18-24,Finland,Google Ads
6160,Male,18-24,Sweden,facebook
6161,Female,18-24,Denmark,Google Ads
6162,Female,55-65,Norway,Google Ads
6163,Male,65-55,Sweden,facebook
6164,Female,25-34,Sweden,facebook
6165,Male,18-24,Sweden,facebook
6166,Female,25-34,Sweden,Bing
6167,Female,18-24,Norway,Organic Search
6168,Male,25-34,Sweden,Google Ads
6169,Other,55-65,Denmark,Google Ads
6170,Female,18-24,Norway,facebook
6171,Female,18-24,Norway,Google Ads
6172,Female,45-54,Norway,Google Ads
6173,Female,55-65,Finland,Unknown
6174,Other,35-44,Sweden,Google Ads
6175,Male,25-34,Finland,Google Ads
6176,Male,35-44,Finland,Organic Search
6177,Female,25-34,Sweden,Google Ads
6178,Female,35-44,Sweden,Google Ads
6179,Male,45-54,Finland,Organic Search
6180,Male,55-65,Denmark,facebook
6181,Female,18-24,Norway,Bing
6182,Male,18-24,Norway,Google Ads
6183,Male,35-44,Norway,Google Ads
6184,Male,18-24,Norway,Organic Search
6185,Female,18-24,Sweden,TV
6186,Female,25-34,Sweden,facebook
6187,Female,18-24,Norway,facebook
6188,Male,25-34,Norway,Google Ads
6189,Female,25-34,Finland,facebook
6190,Male,18-24,Sweden,Unknown
6191,Female,35-44,Finland,Google Ads
6192,Male,45-54,Norway,Google Ads
6193,Female,18-24,Sweden,Paid Search
6194,Male,18-24,Denmark,facebook
6195,Female,45-54,Sweden,Organic Search
6196,Male,25-34,Norway,facebook
6197,Male,45-54,Sweden,Unknown
6198,Female,25-34,Finland,Paid Search
6199,Male,45-54,Sweden,Organic Search
6200,Male,18-24,Sweden,facebook
6201,Female,18-24,Finland,Google Ads
6202,Other,25-34,Finland,Bing
6203,Female,18-24,Finland,Google Ads
6204,Female,18-24,Finland,facebook
6205,Other,35-44,Sweden,Organic Search
6206,Male,18-24,Sweden,Google Ads
6207,Male,45-54,Sweden,facebook
6208,Female,45-54,Finland,facebook
6209,Female,35-44,Sweden,Google Ads
6210,Male,18-24,Denmark,Paid Search
6211,Female,18-24,Finland,Organic Search
6212,Male,18-24,Denmark,Paid Search
6213,Male,18-24,Finland,facebook
6214,Male,35-44,Sweden,facebook
6215,Female,25-34,Norway,Organic Search
6216,Female,35-44,Sweden,facebook
6217,Female,35-44,Denmark,Google Ads
6218,Male,18-24,Finland,Paid Search
6219,Male,45-54,Norway,Paid Search
6220,Female,18-24,Norway,Google Ads
6221,Female,45-54,Sweden,facebook
6222,Female,25-34,Denmark,TV
6223,Female,45-54,Denmark,TV
6224,Male,55-65,Denmark,Google Ads
6225,Other,18-24,Sweden,Google Ads
6226,Female,45-54,Sweden,Google Ads
6227,Male,18-24,Sweden,Paid Search
6228,Female,45-54,Norway,facebook
6229,Female,45-54,Sweden,Organic Search
6230,Female,25-34,Finland,Google Ads
6231,Female,55-65,Finland,facebook
6232,Female,45-54,Finland,facebook
6233,Female,45-54,Denmark,Display
6234,Male,45-54,Finland,facebook
6235,Male,55-65,Sweden,TV
6236,Female,25-34,Norway,Unknown
6237,Female,25-34,Sweden,Google Ads
6238,Female,45-54,Norway,Unknown
6239,Other,35-44,Denmark,Unknown
6240,Female,18-24,Norway,Google Ads
6241,Female,25-34,Denmark,Unknown
6242,Other,45-54,Denmark,facebook
6243,Other,45-54,Finland,facebook
6244,Female,35-44,Finland,Organic Search
6245,Male,35-44,Sweden,facebook
6246,Male,45-54,Denmark,Google Ads
6247,Male,35-44,Finland,Google Ads
6248,Female,18-24,Sweden,Organic Search
6249,Female,18-24,Finland,facebook
6250,Female,25-34,Sweden,Google Ads
6251,Female,45-54,Finland,Google Ads
6252,Male,18-24,Denmark,Google Ads
6253,Female,18-24,Norway,Google Ads
6254,Female,25-34,Sweden,TV
6255,Female,18-24,Norway,Bing
6256,Female,35-44,Sweden,TV
6257,Female,35-44,Norway,facebook
6258,Female,35-44,Norway,facebook
6259,Male,45-54,Norway,Display
6260,Female,45-54,Sweden,Organic Search
6261,Male,55-65,Sweden,Organic Search
6262,Other,25-34,Denmark,facebook
6263,Female,35-44,Sweden,Google Ads
6264,Female,35-44,Norway,Unknown
6265,Female,45-54,Finland,facebook
6266,Male,55-65,Denmark,Paid Search
6267,Male,65-55,Denmark,Google Ads
6268,Female,25-34,Finland,Unknown
6269,Male,35-44,Sweden,facebook
6270,Female,55-65,Norway,Google Ads
6271,Female,25-34,Sweden,facebook
6272,Male,35-44,Finland,Google Ads
6273,Female,18-24,Sweden,Paid Search
6274,Female,18-24,Norway,facebook
6275,Female,55-65,Denmark,facebook
6276,Male,55-65,Sweden,Organic Search
6277,Female,25-34,Sweden,facebook
6278,Male,55-65,Sweden,Google Ads
6279,Female,25-34,Finland,Paid Search
6280,Female,55-65,Norway,Google Ads
6281,Male,35-44,Norway,facebook
6282,Male,55-65,Finland,Google Ads
6283,Male,18-24,Sweden,facebook
6284,Female,18-24,Finland,TV
6285,Female,25-34,Sweden,Unknown
6286,Male,18-24,Finland,Google Ads
6287,Male,18-24,Norway,Unknown
6288,Female,18-24,Denmark,Google Ads
6289,Male,55-65,Sweden,Google Ads
6290,Female,25-34,Sweden,Display
6291,Male,25-34,Sweden,facebook
6292,Male,45-54,Sweden,facebook
6293,Female,45-54,Denmark,Google Ads
6294,Female,25-34,Finland,Google Ads
6295,Male,45-54,Finland,facebook
6296,Female,45-54,Sweden,Google Ads
6297,Female,55-65,Sweden,Organic Search
6298,Female,45-54,Sweden,facebook
6299,Male,55-65,Sweden,Google Ads
6300,Male,55-65,Sweden,Unknown
6301,Male,45-54,Sweden,facebook
6302,Female,45-54,Denmark,Display
6303,Female,55-65,Sweden,Paid Search
6304,Female,18-24,Denmark,Display
6305,Male,45-54,Sweden,Paid Search
6306,Male,25-34,Norway,Google Ads
6307,Female,55-65,Denmark,facebook
6308,Other,35-44,Denmark,Display
6309,Male,55-65,Denmark,Paid Search
6310,Male,25-34,Finland,Paid Search
6311,Male,55-65,Sweden,Google Ads
6312,Male,55-65,Finland,Google Ads
6313,Female,35-44,Sweden,Unknown
6314,Other,18-24,Sweden,facebook
6315,Male,55-65,Sweden,facebook
6316,Male,45-54,Finland,Unknown
6317,Female,18-24,Sweden,facebook
6318,Female,45-54,Denmark,Unknown
6319,Female,18-24,Denmark,facebook
6320,Male,45-54,Denmark,Unknown
6321,Female,18-24,Sweden,facebook
6322,Female,25-34,Norway,facebook
6323,Male,35-44,Denmark,facebook
6324,Female,35-44,Sweden,facebook
6325,Female,35-44,Norway,Unknown
6326,Female,18-24,Norway,Google Ads
6327,Female,18-24,Sweden,Unknown
6328,Female,25-34,Norway,Organic Search
6329,Male,35-44,Finland,Google Ads
6330,Male,45-54,Denmark,Google Ads
6331,Female,25-34,Norway,Paid Search
6332,Female,45-54,Denmark,Google Ads
6333,Male,35-44,Finland,Google Ads
6334,Female,55-65,Norway,Paid Search
6335,Male,18-24,Finland,Google Ads
6336,Female,25-34,Sweden,Paid Search
6337,Male,45-54,Finland,TV
6338,Male,45-54,Norway,Google Ads
6339,Male,18-24,Sweden,Display
6340,Male,25-34,Denmark,TV
6341,Female,65-55,Sweden,Google Ads
6342,Male,35-44,Norway,facebook
6343,Male,18-24,Norway,Paid Search
6344,Male,25-34,Sweden,Paid Search
6345,Female,55-65,Denmark,facebook
6346,Female,25-34,Finland,Google Ads
6347,Other,25-34,Sweden,facebook
6348,Female,18-24,Finland,Paid Search
6349,Male,25-34,Sweden,Google Ads
6350,Male,35-44,Norway,Google Ads
6351,Male,45-54,Finland,facebook
6352,Female,25-34,Sweden,Google Ads
6353,Female,18-24,Sweden,Organic Search
6354,Female,45-54,Sweden,facebook
6355,Male,25-34,Finland,Organic Search
6356,Female,18-24,Sweden,Display
6357,Female,18-24,Finland,Paid Search
6358,Male,35-44,Finland,Google Ads
6359,Female,18-24,Denmark,facebook
6360,Female,25-34,Denmark,Google Ads
6361,Female,25-34,Sweden,facebook
6362,Female,45-54,Sweden,facebook
6363,Male,18-24,Sweden,TV
6364,Female,25-34,Sweden,Organic Search
6365,Male,35-44,Denmark,Unknown
6366,Female,55-65,Sweden,facebook
6367,Male,25-34,Sweden,TV
6368,Female,55-65,Sweden,Google Ads
6369,Female,55-65,Sweden,Display
6370,Female,35-44,Sweden,facebook
6371,Male,55-65,Finland,Unknown
6372,Male,45-54,Sweden,TV
6373,Male,25-34,Sweden,facebook
6374,Male,18-24,Norway,Unknown
6375,Female,35-44,Norway,Organic Search
6376,Female,18-24,Sweden,facebook
6377,Male,25-34,Norway,facebook
6378,Female,25-34,Denmark,Bing
6379,Male,45-54,Sweden,Display
6380,Other,18-24,Sweden,Display
6381,Female,45-54,Finland,Google Ads
6382,Other,45-54,Sweden,Google Ads
6383,Male,18-24,Sweden,Unknown
6384,Female,18-24,Sweden,Google Ads
6385,Female,25-34,Norway,facebook
6386,Male,35-44,Sweden,facebook
6387,Other,45-54,Sweden,TV
6388,Male,25-34,Denmark,Paid Search
6389,Female,45-54,Denmark,Google Ads
6390,Male,18-24,Norway,Google Ads
6391,Male,35-44,Norway,Google Ads
6392,Male,25-34,Sweden,facebook
6393,Male,45-54,Sweden,facebook
6394,Male,18-24,Sweden,Unknown
6395,Other,18-24,Norway,Google Ads
6396,Female,18-24,Denmark,Unknown
6397,Female,18-24,Denmark,Google Ads
6398,Male,18-24,Denmark,Google Ads
6399,Male,25-34,Sweden,facebook
6400,Female,18-24,Sweden,Unknown
6401,Female,45-54,Norway,Paid Search
6402,Male,18-24,Denmark,facebook
6403,Other,35-44,Norway,Display
6404,Other,25-34,Finland,TV
6405,Male,45-54,Denmark,Google Ads
6406,Female,35-44,Norway,Google Ads
6407,Female,45-54,Finland,Paid Search
6408,Male,35-44,Denmark,Organic Search
6409,Female,18-24,Norway,Unknown
6410,Female,25-34,Norway,Organic Search
6411,Male,65-55,Sweden,Google Ads
6412,Female,18-24,Sweden,facebook
6413,Female,18-24,Sweden,Organic Search
6414,Other,25-34,Denmark,Google Ads
6415,Male,18-24,Denmark,Display
6416,Female,25-34,Finland,Paid Search
6417,Female,18-24,Denmark,Google Ads
6418,Male,25-34,Norway,TV
6419,Male,55-65,Finland,Paid Search
6420,Female,45-54,Sweden,facebook
6421,Female,55-65,Sweden,facebook
6422,Female,18-24,Sweden,facebook
6423,Male,25-34,Sweden,Organic Search
6424,Male,18-24,Sweden,Google Ads
6425,Female,45-54,Norway,facebook
6426,Female,45-54,Sweden,Google Ads
6427,Female,25-34,Sweden,facebook
6428,Male,18-24,Sweden,Display
6429,Female,45-54,Sweden,Paid Search
6430,Male,18-24,Sweden,TV
6431,Male,45-54,Denmark,TV
6432,Female,25-34,Finland,Google Ads
6433,Male,35-44,Norway,Organic Search
6434,Male,45-54,Finland,Google Ads
6435,Male,18-24,Denmark,Google Ads
6436,Male,35-44,Norway,Google Ads
6437,Female,35-44,Sweden,Organic Search
6438,Female,45-54,Norway,Unknown
6439,Female,45-54,Norway,Google Ads
6440,Female,45-54,Norway,facebook
6441,Female,45-54,Norway,Google Ads
6442,Female,45-54,Finland,facebook
6443,Female,45-54,Denmark,Google Ads
6444,Female,18-24,Sweden,Google Ads
6445,Female,18-24,Finland,Google Ads
6446,Other,55-65,Denmark,Google Ads
6447,Female,25-34,Norway,Google Ads
6448,Other,35-44,Denmark,Google Ads
6449,Female,35-44,Sweden,Display
6450,Male,45-54,Sweden,facebook
6451,Male,18-24,Norway,Unknown
6452,Other,25-34,Norway,Google Ads
6453,Male,25-34,Denmark,Google Ads
6454,Male,45-54,Norway,Google Ads
6455,Female,35-44,Sweden,facebook
6456,Female,18-24,Sweden,Paid Search
6457,Female,18-24,Denmark,facebook
6458,Female,65-55,Norway,Organic Search
6459,Male,45-54,Sweden,facebook
6460,Female,55-65,Finland,Paid Search
6461,Female,45-54,Norway,Organic Search
6462,Female,45-54,Sweden,facebook
6463,Male,35-44,Norway,Google Ads
6464,Male,45-54,Sweden,facebook
6465,Female,25-34,Denmark,facebook
6466,Female,55-65,Sweden,Unknown
6467,Male,18-24,Finland,Google Ads
6468,Female,18-24,Sweden,Google Ads
6469,Male,18-24,Finland,Google Ads
6470,Female,18-24,Norway,Organic Search
6471,Female,45-54,Denmark,Organic Search
6472,Male,55-65,Sweden,Organic Search
6473,Female,35-44,Finland,Paid Search
6474,Female,35-44,Sweden,facebook
6475,Male,18-24,Norway,facebook
6476,Female,35-44,Denmark,Paid Search
6477,Female,18-24,Sweden,Google Ads
6478,Female,45-54,Sweden,Paid Search
6479,Female,55-65,Norway,Google Ads
6480,Male,45-54,Sweden,facebook
6481,Other,25-34,Sweden,Paid Search
6482,Female,45-54,Finland,facebook
6483,Female,25-34,Norway,Paid Search
6484,Male,35-44,Finland,facebook
6485,Female,55-65,Norway,facebook
6486,Female,25-34,Finland,Paid Search
6487,Female,65-55,Norway,Google Ads
6488,Male,25-34,Sweden,Paid Search
6489,Male,25-34,Finland,Google Ads
6490,Female,18-24,Finland,Paid Search
6491,Female,18-24,Denmark,Organic Search
6492,Male,45-54,Sweden,facebook
6493,Male,18-24,Sweden,Organic Search
6494,Male,45-54,Denmark,Organic Search
6495,Female,35-44,Finland,facebook
6496,Male,18-24,Denmark,facebook
6497,Male,55-65,Finland,Google Ads
6498,Male,55-65,Norway,TV
6499,Female,25-34,Sweden,facebook
6500,Male,18-24,Sweden,Paid Search
6501,Male,18-24,Finland,Display
